strike,expiry,days_to_expiry,option_type,market_price,implied_vol,moneyness
1045.0,2028-01-21,574,call,2.87,0.133568,0.355718
1050.0,2028-01-21,574,call,2.725,0.133952,0.360492
1060.0,2028-01-21,574,call,2.445,0.134582,0.36997
1070.0,2028-01-21,574,call,2.205,0.135327,0.37936
1075.0,2028-01-21,574,call,2.095,0.135703,0.384022
1080.0,2028-01-21,574,call,1.99,0.136069,0.388663
1085.0,2028-01-21,574,call,1.905,0.136617,0.393282
1090.0,2028-01-21,574,call,1.81,0.136977,0.397879
1100.0,2028-01-21,574,call,1.645,0.137839,0.407012
1105.0,2028-01-21,574,call,1.575,0.138359,0.411547
1110.0,2028-01-21,574,call,1.5,0.13875,0.416062
1120.0,2028-01-21,574,call,1.38,0.139832,0.42503
1130.0,2028-01-21,574,call,1.27,0.140887,0.433919
1140.0,2028-01-21,574,call,1.175,0.142025,0.44273
1150.0,2028-01-21,574,call,1.085,0.143087,0.451464
1160.0,2028-01-21,574,call,1.005,0.144182,0.460122
1170.0,2028-01-21,574,call,0.935,0.145337,0.468705
1180.0,2028-01-21,574,call,0.865,0.146343,0.477216
1190.0,2028-01-21,574,call,0.815,0.147692,0.485655
1200.0,2028-01-21,574,call,0.785,0.149454,0.494023
1210.0,2028-01-21,574,call,0.715,0.150049,0.502322
1220.0,2028-01-21,574,call,0.67,0.151189,0.510552
1230.0,2028-01-21,574,call,0.63,0.152367,0.518716
1240.0,2028-01-21,574,call,0.595,0.153601,0.526813
1250.0,2028-01-21,574,call,0.575,0.155253,0.534845
1260.0,2028-01-21,574,call,0.525,0.155772,0.542813
1270.0,2028-01-21,574,call,0.505,0.157272,0.550718
1280.0,2028-01-21,574,call,0.475,0.158313,0.558562
1290.0,2028-01-21,574,call,0.45,0.159466,0.566344
1300.0,2028-01-21,574,call,0.425,0.160534,0.574066
1310.0,2028-01-21,574,call,0.405,0.161745,0.581729
1320.0,2028-01-21,574,call,0.385,0.162885,0.589333
1330.0,2028-01-21,574,call,0.365,0.16395,0.596881
1340.0,2028-01-21,574,call,0.35,0.165203,0.604371
1350.0,2028-01-21,574,call,0.335,0.166397,0.611806
1390.0,2028-01-21,574,call,0.275,0.170546,0.641005
1400.0,2028-01-21,574,call,0.265,0.171753,0.648174
1410.0,2028-01-21,574,call,0.255,0.172913,0.655291
1430.0,2028-01-21,574,call,0.24,0.175466,0.669376
1440.0,2028-01-21,574,call,0.23,0.176493,0.676345
1450.0,2028-01-21,574,call,0.215,0.177056,0.683265
1460.0,2028-01-21,574,call,0.205,0.177958,0.690138
1470.0,2028-01-21,574,call,0.195,0.1788,0.696964
1480.0,2028-01-21,574,call,0.19,0.180049,0.703744
50.0,2028-01-21,574,put,0.045,0.717399,-2.684031
55.0,2028-01-21,574,put,0.055,0.70348,-2.588721
60.0,2028-01-21,574,put,0.07,0.694103,-2.501709
65.0,2028-01-21,574,put,0.08,0.679856,-2.421666
70.0,2028-01-21,574,put,0.095,0.66946,-2.347558
80.0,2028-01-21,574,put,0.195,0.677449,-2.214027
85.0,2028-01-21,574,put,0.14,0.637476,-2.153402
95.0,2028-01-21,574,put,0.215,0.631799,-2.042177
100.0,2028-01-21,574,put,0.21,0.614734,-1.990884
105.0,2028-01-21,574,put,0.26,0.613705,-1.942093
110.0,2028-01-21,574,put,0.29,0.606528,-1.895573
125.0,2028-01-21,574,put,0.4,0.587792,-1.76774
130.0,2028-01-21,574,put,0.47,0.586222,-1.728519
135.0,2028-01-21,574,put,0.45,0.571034,-1.690779
140.0,2028-01-21,574,put,0.49,0.564998,-1.654411
145.0,2028-01-21,574,put,0.53,0.55886,-1.61932
150.0,2028-01-21,574,put,0.58,0.553844,-1.585418
155.0,2028-01-21,574,put,0.63,0.548633,-1.552629
160.0,2028-01-21,574,put,0.64,0.539145,-1.52088
165.0,2028-01-21,574,put,0.69,0.533969,-1.490108
170.0,2028-01-21,574,put,0.78,0.532308,-1.460255
175.0,2028-01-21,574,put,0.83,0.526742,-1.431268
180.0,2028-01-21,574,put,0.89,0.521938,-1.403097
185.0,2028-01-21,574,put,0.945,0.516665,-1.375698
190.0,2028-01-21,574,put,1.0,0.51136,-1.34903
195.0,2028-01-21,574,put,1.065,0.506697,-1.323054
200.0,2028-01-21,574,put,1.125,0.501647,-1.297736
205.0,2028-01-21,574,put,1.19,0.496869,-1.273044
210.0,2028-01-21,574,put,1.28,0.493446,-1.248946
215.0,2028-01-21,574,put,1.32,0.487197,-1.225416
220.0,2028-01-21,574,put,1.42,0.4841,-1.202426
225.0,2028-01-21,574,put,1.46,0.477933,-1.179953
230.0,2028-01-21,574,put,1.54,0.473722,-1.157974
235.0,2028-01-21,574,put,1.62,0.469455,-1.136468
240.0,2028-01-21,574,put,1.69,0.46472,-1.115415
245.0,2028-01-21,574,put,1.765,0.460188,-1.094796
250.0,2028-01-21,574,put,1.845,0.455838,-1.074593
255.0,2028-01-21,574,put,1.93,0.451653,-1.05479
260.0,2028-01-21,574,put,2.01,0.447259,-1.035372
265.0,2028-01-21,574,put,2.1,0.443197,-1.016324
270.0,2028-01-21,574,put,2.195,0.439269,-0.997632
275.0,2028-01-21,574,put,2.29,0.435303,-0.979283
280.0,2028-01-21,574,put,2.385,0.431306,-0.961264
285.0,2028-01-21,574,put,2.485,0.42743,-0.943565
290.0,2028-01-21,574,put,2.59,0.423664,-0.926173
295.0,2028-01-21,574,put,2.685,0.419593,-0.909078
300.0,2028-01-21,574,put,2.79,0.415773,-0.892271
305.0,2028-01-21,574,put,2.905,0.412178,-0.875742
310.0,2028-01-21,574,put,3.02,0.408545,-0.859481
315.0,2028-01-21,574,put,3.125,0.404647,-0.843481
320.0,2028-01-21,574,put,3.245,0.401074,-0.827733
325.0,2028-01-21,574,put,3.37,0.397579,-0.812229
330.0,2028-01-21,574,put,3.615,0.396539,-0.796961
335.0,2028-01-21,574,put,3.62,0.390489,-0.781923
340.0,2028-01-21,574,put,3.76,0.387198,-0.767108
350.0,2028-01-21,574,put,4.03,0.380312,-0.738121
360.0,2028-01-21,574,put,4.325,0.373749,-0.70995
365.0,2028-01-21,574,put,4.48,0.370541,-0.696156
370.0,2028-01-21,574,put,4.635,0.367295,-0.682551
375.0,2028-01-21,574,put,4.805,0.364249,-0.669128
380.0,2028-01-21,574,put,4.975,0.361159,-0.655882
385.0,2028-01-21,574,put,5.145,0.358029,-0.64281
390.0,2028-01-21,574,put,5.32,0.354934,-0.629907
395.0,2028-01-21,574,put,5.51,0.352008,-0.617168
400.0,2028-01-21,574,put,5.71,0.34917,-0.604589
405.0,2028-01-21,574,put,6.1,0.34871,-0.592167
410.0,2028-01-21,574,put,6.32,0.345951,-0.579897
415.0,2028-01-21,574,put,6.54,0.34314,-0.567775
420.0,2028-01-21,574,put,6.555,0.337888,-0.555799
425.0,2028-01-21,574,put,6.79,0.335224,-0.543965
430.0,2028-01-21,574,put,7.02,0.33245,-0.532269
435.0,2028-01-21,574,put,7.275,0.329898,-0.520708
440.0,2028-01-21,574,put,7.54,0.327392,-0.509279
445.0,2028-01-21,574,put,7.805,0.324826,-0.497979
450.0,2028-01-21,574,put,8.07,0.322203,-0.486806
455.0,2028-01-21,574,put,8.37,0.319863,-0.475756
460.0,2028-01-21,574,put,8.68,0.317549,-0.464827
465.0,2028-01-21,574,put,8.985,0.315122,-0.454016
470.0,2028-01-21,574,put,9.31,0.312809,-0.443321
475.0,2028-01-21,574,put,9.645,0.310515,-0.432739
480.0,2028-01-21,574,put,9.985,0.308196,-0.422268
485.0,2028-01-21,574,put,10.355,0.306054,-0.411905
490.0,2028-01-21,574,put,10.725,0.303838,-0.401648
495.0,2028-01-21,574,put,11.1,0.301591,-0.391496
500.0,2028-01-21,574,put,11.505,0.2995,-0.381446
505.0,2028-01-21,574,put,11.9,0.297263,-0.371495
510.0,2028-01-21,574,put,12.325,0.29517,-0.361643
515.0,2028-01-21,574,put,12.775,0.293174,-0.351887
520.0,2028-01-21,574,put,13.225,0.291101,-0.342225
525.0,2028-01-21,574,put,13.7,0.289117,-0.332655
530.0,2028-01-21,574,put,14.225,0.287371,-0.323177
535.0,2028-01-21,574,put,14.7,0.285229,-0.313787
540.0,2028-01-21,574,put,15.265,0.283558,-0.304485
545.0,2028-01-21,574,put,15.755,0.281356,-0.295268
550.0,2028-01-21,574,put,16.34,0.279632,-0.286135
555.0,2028-01-21,574,put,16.93,0.277847,-0.277086
560.0,2028-01-21,574,put,17.515,0.27595,-0.268117
565.0,2028-01-21,574,put,18.11,0.274027,-0.259228
570.0,2028-01-21,574,put,18.745,0.272234,-0.250417
575.0,2028-01-21,574,put,19.43,0.27061,-0.241684
580.0,2028-01-21,574,put,20.12,0.26892,-0.233026
585.0,2028-01-21,574,put,20.815,0.267166,-0.224442
590.0,2028-01-21,574,put,21.51,0.265327,-0.215931
595.0,2028-01-21,574,put,22.28,0.263755,-0.207492
600.0,2028-01-21,574,put,23.005,0.261886,-0.199124
605.0,2028-01-21,574,put,23.85,0.26047,-0.190825
610.0,2028-01-21,574,put,24.675,0.258869,-0.182595
615.0,2028-01-21,574,put,25.515,0.25724,-0.174431
620.0,2028-01-21,574,put,26.335,0.255438,-0.166334
625.0,2028-01-21,574,put,27.245,0.253922,-0.158302
630.0,2028-01-21,574,put,28.15,0.252291,-0.150334
635.0,2028-01-21,574,put,29.1,0.250748,-0.142429
640.0,2028-01-21,574,put,30.08,0.249228,-0.134586
645.0,2028-01-21,574,put,31.165,0.248013,-0.126803
650.0,2028-01-21,574,put,32.12,0.246207,-0.119081
655.0,2028-01-21,574,put,33.185,0.244721,-0.111418
660.0,2028-01-21,574,put,34.355,0.243518,-0.103814
665.0,2028-01-21,574,put,35.415,0.241819,-0.096267
670.0,2028-01-21,574,put,36.58,0.240398,-0.088776
675.0,2028-01-21,574,put,37.835,0.239189,-0.081341
680.0,2028-01-21,574,put,39.025,0.237655,-0.073961
685.0,2028-01-21,574,put,40.295,0.236292,-0.066635
690.0,2028-01-21,574,put,41.65,0.235109,-0.059362
695.0,2028-01-21,574,put,42.955,0.233658,-0.052142
700.0,2028-01-21,574,put,44.345,0.23238,-0.044973
705.0,2028-01-21,574,put,45.8,0.231205,-0.037856
710.0,2028-01-21,574,put,47.25,0.229908,-0.030789
715.0,2028-01-21,574,put,48.78,0.228755,-0.023771
720.0,2028-01-21,574,put,50.38,0.227708,-0.016803
725.0,2028-01-21,574,put,52.015,0.226658,-0.009882
730.0,2028-01-21,574,put,53.67,0.225558,-0.003009
735.0,2028-01-21,574,put,55.48,0.22481,0.003817
740.0,2028-01-21,574,put,57.27,0.223887,0.010596
745.0,2028-01-21,574,put,59.06,0.222852,0.017331
750.0,2028-01-21,574,put,61.11,0.222458,0.024019
755.0,2028-01-21,574,put,63.085,0.22173,0.030664
760.0,2028-01-21,574,put,65.095,0.220987,0.037265
765.0,2028-01-21,574,put,67.275,0.220611,0.043822
770.0,2028-01-21,574,put,69.53,0.220328,0.050337
775.0,2028-01-21,574,put,71.81,0.219997,0.056809
780.0,2028-01-21,574,put,74.21,0.219883,0.06324
785.0,2028-01-21,574,put,76.665,0.219804,0.06963
790.0,2028-01-21,574,put,79.215,0.219871,0.075979
795.0,2028-01-21,574,put,81.965,0.220373,0.082288
800.0,2028-01-21,574,put,84.655,0.220593,0.088558
805.0,2028-01-21,574,put,87.435,0.220947,0.094789
810.0,2028-01-21,574,put,90.335,0.221516,0.100981
815.0,2028-01-21,574,put,93.56,0.222862,0.107134
820.0,2028-01-21,574,put,96.87,0.224331,0.113251
825.0,2028-01-21,574,put,100.105,0.225489,0.11933
830.0,2028-01-21,574,put,103.58,0.227199,0.125372
835.0,2028-01-21,574,put,106.64,0.227675,0.131378
840.0,2028-01-21,574,put,110.42,0.23002,0.137348
845.0,2028-01-21,574,put,114.905,0.234203,0.143283
850.0,2028-01-21,574,put,118.6,0.236135,0.149183
860.0,2028-01-21,574,put,128.39,0.246339,0.160879
865.0,2028-01-21,574,put,132.985,0.250508,0.166676
900.0,2028-01-21,574,put,167.97,0.285717,0.206341
1000.0,2028-01-21,574,put,268.03,0.374642,0.311702
195.0,2028-06-16,721,call,565.5,0.68696,-1.323054
350.0,2028-06-16,721,call,426.5,0.436895,-0.738121
435.0,2028-06-16,721,call,338.225,0.161223,-0.520708
440.0,2028-06-16,721,call,348.045,0.356536,-0.509279
460.0,2028-06-16,721,call,318.48,0.231664,-0.464827
465.0,2028-06-16,721,call,314.14,0.230503,-0.454016
510.0,2028-06-16,721,call,270.2,0.109823,-0.361643
515.0,2028-06-16,721,call,266.365,0.150489,-0.351887
520.0,2028-06-16,721,call,262.11,0.154835,-0.342225
525.0,2028-06-16,721,call,258.16,0.16358,-0.332655
530.0,2028-06-16,721,call,254.165,0.168984,-0.323177
535.0,2028-06-16,721,call,250.15,0.172743,-0.313787
540.0,2028-06-16,721,call,246.05,0.174623,-0.304485
545.0,2028-06-16,721,call,242.155,0.178144,-0.295268
550.0,2028-06-16,721,call,238.1,0.179386,-0.286135
555.0,2028-06-16,721,call,234.09,0.180654,-0.277086
560.0,2028-06-16,721,call,236.725,0.22633,-0.268117
565.0,2028-06-16,721,call,226.16,0.182849,-0.259228
570.0,2028-06-16,721,call,222.235,0.183757,-0.250417
575.0,2028-06-16,721,call,218.315,0.184406,-0.241684
580.0,2028-06-16,721,call,221.195,0.223481,-0.233026
585.0,2028-06-16,721,call,210.75,0.186661,-0.224442
590.0,2028-06-16,721,call,206.855,0.186689,-0.215931
595.0,2028-06-16,721,call,203.215,0.187966,-0.207492
600.0,2028-06-16,721,call,199.345,0.187715,-0.199124
605.0,2028-06-16,721,call,195.73,0.188623,-0.190825
610.0,2028-06-16,721,call,191.88,0.188117,-0.182595
615.0,2028-06-16,721,call,188.29,0.18872,-0.174431
620.0,2028-06-16,721,call,184.455,0.187975,-0.166334
625.0,2028-06-16,721,call,180.95,0.188589,-0.158302
630.0,2028-06-16,721,call,177.32,0.188455,-0.150334
635.0,2028-06-16,721,call,173.52,0.18745,-0.142429
640.0,2028-06-16,721,call,170.02,0.187567,-0.134586
645.0,2028-06-16,721,call,166.455,0.18726,-0.126803
650.0,2028-06-16,721,call,162.97,0.18712,-0.119081
655.0,2028-06-16,721,call,159.43,0.186626,-0.111418
660.0,2028-06-16,721,call,155.935,0.186168,-0.103814
665.0,2028-06-16,721,call,152.45,0.185616,-0.096267
670.0,2028-06-16,721,call,148.795,0.184344,-0.088776
675.0,2028-06-16,721,call,145.525,0.1843,-0.081341
680.0,2028-06-16,721,call,141.975,0.183172,-0.073961
685.0,2028-06-16,721,call,138.69,0.182816,-0.066635
690.0,2028-06-16,721,call,135.225,0.181751,-0.059362
695.0,2028-06-16,721,call,131.955,0.1812,-0.052142
700.0,2028-06-16,721,call,128.735,0.180684,-0.044973
705.0,2028-06-16,721,call,125.325,0.179469,-0.037856
710.0,2028-06-16,721,call,121.925,0.178187,-0.030789
715.0,2028-06-16,721,call,118.37,0.176352,-0.023771
720.0,2028-06-16,721,call,115.555,0.176586,-0.016803
725.0,2028-06-16,721,call,111.93,0.174363,-0.009882
730.0,2028-06-16,721,call,109.205,0.174604,-0.003009
735.0,2028-06-16,721,call,106.08,0.173594,0.003817
740.0,2028-06-16,721,call,102.275,0.170614,0.010596
745.0,2028-06-16,721,call,99.3,0.169825,0.017331
750.0,2028-06-16,721,call,96.325,0.168923,0.024019
755.0,2028-06-16,721,call,93.33,0.167857,0.030664
760.0,2028-06-16,721,call,90.29,0.166567,0.037265
765.0,2028-06-16,721,call,87.445,0.165678,0.043822
770.0,2028-06-16,721,call,84.555,0.164562,0.050337
775.0,2028-06-16,721,call,81.765,0.163591,0.056809
780.0,2028-06-16,721,call,79.565,0.163999,0.06324
785.0,2028-06-16,721,call,76.755,0.162745,0.06963
790.0,2028-06-16,721,call,74.06,0.16167,0.075979
795.0,2028-06-16,721,call,71.51,0.160841,0.082288
800.0,2028-06-16,721,call,68.93,0.159823,0.088558
805.0,2028-06-16,721,call,66.33,0.158642,0.094789
810.0,2028-06-16,721,call,63.905,0.157775,0.100981
815.0,2028-06-16,721,call,61.46,0.156742,0.107134
820.0,2028-06-16,721,call,59.08,0.155751,0.113251
825.0,2028-06-16,721,call,56.75,0.154763,0.11933
830.0,2028-06-16,721,call,54.43,0.15368,0.125372
835.0,2028-06-16,721,call,52.15,0.152574,0.131378
840.0,2028-06-16,721,call,50.04,0.151761,0.137348
845.0,2028-06-16,721,call,47.875,0.150692,0.143283
850.0,2028-06-16,721,call,45.855,0.149854,0.149183
855.0,2028-06-16,721,call,43.845,0.148918,0.155048
860.0,2028-06-16,721,call,41.865,0.147929,0.160879
865.0,2028-06-16,721,call,39.97,0.147026,0.166676
870.0,2028-06-16,721,call,38.095,0.146044,0.172439
875.0,2028-06-16,721,call,36.38,0.145339,0.17817
880.0,2028-06-16,721,call,34.7,0.144596,0.183868
885.0,2028-06-16,721,call,33.035,0.143764,0.189534
890.0,2028-06-16,721,call,31.455,0.143024,0.195168
895.0,2028-06-16,721,call,29.885,0.14218,0.20077
900.0,2028-06-16,721,call,28.37,0.141351,0.206341
905.0,2028-06-16,721,call,26.97,0.1407,0.211881
910.0,2028-06-16,721,call,25.615,0.140044,0.217391
915.0,2028-06-16,721,call,24.32,0.139426,0.22287
920.0,2028-06-16,721,call,23.07,0.138807,0.22832
925.0,2028-06-16,721,call,21.87,0.138202,0.23374
930.0,2028-06-16,721,call,20.71,0.137585,0.239131
935.0,2028-06-16,721,call,19.65,0.137139,0.244493
940.0,2028-06-16,721,call,18.605,0.136614,0.249826
945.0,2028-06-16,721,call,17.59,0.136055,0.255131
950.0,2028-06-16,721,call,16.675,0.135689,0.260408
955.0,2028-06-16,721,call,15.815,0.135382,0.265658
960.0,2028-06-16,721,call,14.92,0.134837,0.27088
965.0,2028-06-16,721,call,14.135,0.134544,0.276074
970.0,2028-06-16,721,call,13.37,0.134204,0.281242
975.0,2028-06-16,721,call,14.81,0.141607,0.286384
980.0,2028-06-16,721,call,11.965,0.133627,0.291499
985.0,2028-06-16,721,call,11.32,0.133384,0.296588
990.0,2028-06-16,721,call,10.7,0.133125,0.301651
995.0,2028-06-16,721,call,10.145,0.133019,0.306689
1000.0,2028-06-16,721,call,9.605,0.13287,0.311702
1005.0,2028-06-16,721,call,9.095,0.132745,0.316689
1010.0,2028-06-16,721,call,8.595,0.132559,0.321652
1015.0,2028-06-16,721,call,8.16,0.132566,0.32659
1020.0,2028-06-16,721,call,7.71,0.132406,0.331504
1025.0,2028-06-16,721,call,7.33,0.132484,0.336394
1030.0,2028-06-16,721,call,6.95,0.132474,0.34126
1035.0,2028-06-16,721,call,6.58,0.132422,0.346103
1040.0,2028-06-16,721,call,6.235,0.13241,0.350922
1045.0,2028-06-16,721,call,5.93,0.132528,0.355718
1050.0,2028-06-16,721,call,5.63,0.132593,0.360492
1055.0,2028-06-16,721,call,5.34,0.132632,0.365242
1060.0,2028-06-16,721,call,5.08,0.13277,0.36997
1065.0,2028-06-16,721,call,4.84,0.132957,0.374676
1070.0,2028-06-16,721,call,4.6,0.133069,0.37936
1075.0,2028-06-16,721,call,4.375,0.133206,0.384022
1080.0,2028-06-16,721,call,4.17,0.133407,0.388663
1090.0,2028-06-16,721,call,5.71,0.146629,0.397879
1100.0,2028-06-16,721,call,3.45,0.134271,0.407012
1105.0,2028-06-16,721,call,3.31,0.134646,0.411547
1110.0,2028-06-16,721,call,3.16,0.134882,0.416062
1115.0,2028-06-16,721,call,3.01,0.135057,0.420556
1120.0,2028-06-16,721,call,2.885,0.135393,0.42503
1125.0,2028-06-16,721,call,2.785,0.135909,0.429485
1130.0,2028-06-16,721,call,2.655,0.136097,0.433919
1140.0,2028-06-16,721,call,2.45,0.136848,0.44273
1150.0,2028-06-16,721,call,2.27,0.137677,0.451464
1160.0,2028-06-16,721,call,2.095,0.138387,0.460122
1170.0,2028-06-16,721,call,1.955,0.139339,0.468705
1180.0,2028-06-16,721,call,1.81,0.140078,0.477216
1190.0,2028-06-16,721,call,1.68,0.140854,0.485655
1200.0,2028-06-16,721,call,1.575,0.141834,0.494023
1210.0,2028-06-16,721,call,1.48,0.142838,0.502322
1220.0,2028-06-16,721,call,1.38,0.143643,0.510552
1230.0,2028-06-16,721,call,1.3,0.144649,0.518716
1240.0,2028-06-16,721,call,1.23,0.145723,0.526813
1250.0,2028-06-16,721,call,1.155,0.146607,0.534845
1260.0,2028-06-16,721,call,1.095,0.14767,0.542813
1270.0,2028-06-16,721,call,1.035,0.148644,0.550718
1280.0,2028-06-16,721,call,0.98,0.14963,0.558562
1290.0,2028-06-16,721,call,0.935,0.150749,0.566344
1300.0,2028-06-16,721,call,0.885,0.151679,0.574066
1310.0,2028-06-16,721,call,1.225,0.160831,0.581729
1320.0,2028-06-16,721,call,0.375,0.139983,0.589333
1330.0,2028-06-16,721,call,0.775,0.154985,0.596881
1340.0,2028-06-16,721,call,0.735,0.155864,0.604371
1350.0,2028-06-16,721,call,0.705,0.156949,0.611806
1360.0,2028-06-16,721,call,0.69,0.158414,0.619186
1370.0,2028-06-16,721,call,0.65,0.159094,0.626512
1400.0,2028-06-16,721,call,0.575,0.162141,0.648174
1420.0,2028-06-16,721,call,0.535,0.164261,0.662358
1450.0,2028-06-16,721,call,0.48,0.167294,0.683265
1470.0,2028-06-16,721,call,0.445,0.169162,0.696964
1480.0,2028-06-16,721,call,0.43,0.170138,0.703744
50.0,2028-06-16,721,put,0.07,0.670245,-2.684031
65.0,2028-06-16,721,put,0.12,0.635284,-2.421666
70.0,2028-06-16,721,put,0.14,0.625186,-2.347558
75.0,2028-06-16,721,put,0.16,0.615024,-2.278566
90.0,2028-06-16,721,put,0.22,0.58531,-2.096244
95.0,2028-06-16,721,put,0.28,0.585466,-2.042177
100.0,2028-06-16,721,put,0.31,0.577569,-1.990884
115.0,2028-06-16,721,put,0.43,0.558781,-1.851122
120.0,2028-06-16,721,put,0.49,0.55497,-1.808562
125.0,2028-06-16,721,put,0.535,0.548783,-1.76774
130.0,2028-06-16,721,put,0.58,0.542528,-1.728519
135.0,2028-06-16,721,put,0.64,0.53784,-1.690779
140.0,2028-06-16,721,put,0.69,0.531942,-1.654411
145.0,2028-06-16,721,put,0.75,0.526926,-1.61932
150.0,2028-06-16,721,put,0.805,0.52136,-1.585418
155.0,2028-06-16,721,put,0.87,0.516554,-1.552629
160.0,2028-06-16,721,put,0.93,0.511267,-1.52088
165.0,2028-06-16,721,put,1.0,0.506641,-1.490108
170.0,2028-06-16,721,put,1.06,0.501266,-1.460255
175.0,2028-06-16,721,put,1.105,0.49496,-1.431268
180.0,2028-06-16,721,put,1.515,0.508642,-1.403097
185.0,2028-06-16,721,put,1.275,0.487133,-1.375698
190.0,2028-06-16,721,put,1.35,0.482514,-1.34903
195.0,2028-06-16,721,put,1.665,0.489114,-1.323054
200.0,2028-06-16,721,put,1.51,0.473654,-1.297736
205.0,2028-06-16,721,put,1.59,0.469168,-1.273044
210.0,2028-06-16,721,put,2.53,0.496492,-1.248946
215.0,2028-06-16,721,put,1.75,0.460139,-1.225416
220.0,2028-06-16,721,put,1.84,0.456,-1.202426
225.0,2028-06-16,721,put,1.92,0.451458,-1.179953
230.0,2028-06-16,721,put,2.01,0.447277,-1.157974
235.0,2028-06-16,721,put,2.11,0.443418,-1.136468
240.0,2028-06-16,721,put,2.205,0.439357,-1.115415
245.0,2028-06-16,721,put,2.305,0.435435,-1.094796
250.0,2028-06-16,721,put,2.4,0.431339,-1.074593
255.0,2028-06-16,721,put,2.51,0.427667,-1.05479
260.0,2028-06-16,721,put,2.615,0.423822,-1.035372
265.0,2028-06-16,721,put,2.725,0.420092,-1.016324
270.0,2028-06-16,721,put,2.84,0.416466,-0.997632
275.0,2028-06-16,721,put,2.95,0.41269,-0.979283
280.0,2028-06-16,721,put,3.08,0.409374,-0.961264
285.0,2028-06-16,721,put,3.235,0.406579,-0.943565
295.0,2028-06-16,721,put,4.645,0.421896,-0.909078
300.0,2028-06-16,721,put,3.585,0.395433,-0.892271
305.0,2028-06-16,721,put,3.725,0.392165,-0.875742
310.0,2028-06-16,721,put,3.85,0.388581,-0.859481
315.0,2028-06-16,721,put,5.99,0.417981,-0.843481
320.0,2028-06-16,721,put,4.135,0.382013,-0.827733
325.0,2028-06-16,721,put,4.355,0.38002,-0.812229
330.0,2028-06-16,721,put,4.445,0.375769,-0.796961
340.0,2028-06-16,721,put,4.84,0.37073,-0.767108
345.0,2028-06-16,721,put,7.52,0.401283,-0.752509
350.0,2028-06-16,721,put,5.115,0.363694,-0.738121
355.0,2028-06-16,721,put,5.365,0.361764,-0.723936
360.0,2028-06-16,721,put,5.465,0.357689,-0.70995
365.0,2028-06-16,721,put,5.745,0.356039,-0.696156
370.0,2028-06-16,721,put,6.285,0.357544,-0.682551
375.0,2028-06-16,721,put,6.055,0.349307,-0.669128
380.0,2028-06-16,721,put,6.365,0.347813,-0.655882
400.0,2028-06-16,721,put,7.185,0.336297,-0.604589
405.0,2028-06-16,721,put,7.965,0.339276,-0.592167
410.0,2028-06-16,721,put,7.805,0.332523,-0.579897
415.0,2028-06-16,721,put,7.94,0.328797,-0.567775
420.0,2028-06-16,721,put,8.235,0.326628,-0.555799
425.0,2028-06-16,721,put,8.51,0.324212,-0.543965
430.0,2028-06-16,721,put,8.375,0.31799,-0.532269
